city,lat,lon
Payyanur,12.1059663,75.2073158
Ferozepur Jhirka,27.7876802,76.9464927
Baswa,27.1500097,76.5828235
Lachhmangarh,27.3637739,76.8581926
Kondotty,11.1457203,75.9643753
Hindaun,26.7325006,77.0363121
Sendhwa,21.6870684,75.0920315
Junnar,19.2094471,73.8771937
Gangapur City,26.4766906,76.7232749
Vengara,11.0515646,75.9857052
Uniara,25.9159016,76.0273172
Kekri,25.974212,75.1545672
Rajakhera,26.8971615,78.1711602
Ambah,26.7058606,78.2301661
Lokikere,14.3041588,75.9256057
Shyagale,14.2763886,75.93684
Daboh,26.0017275,78.8764639
Lahar,26.1925169,78.9426117
Bhind,26.5652355,78.7889864
Mahgawan,26.5002025,78.6053431
Seondha,26.1537145,78.7819374
Bamanwas,26.5582151,76.5595336
Bholath,31.5422961,75.5076163
Rawatbhata,24.9345886,75.5883278
Gandhi Sagar Colony,24.6893492,75.5671684
Kaithoon,25.1256552,75.9700951
Rampura,24.4678894,75.4404322
Tuipang,22.3159369,93.0262288
Khairagarh,21.4166145,80.9818486
Mandalgarh,25.2042068,75.0933197
Hindoli,25.5777823,75.5024875
Sabalgarh,26.2483936,77.4099835
Bhuna,29.533547,75.7052177
Shahpura,25.6301339,74.9264383
Jahazpur,25.6184712,75.2771126
Safidon,29.4047614,76.6599089
Achalpur,21.25467,77.5086428
Umred,20.8473369,79.3247598
Sadhaura,30.3853511,77.2212289
Ponnani,10.7800691,75.9189338
Shoolagiri,12.664763,78.0106313
Attur,11.5995411,78.5962711
Banera,25.5057196,74.6744335
Rajsamand,25.0585825,73.8880816
Kumbaluru,14.2534994,75.7967165
Pahari,27.7102563,77.0852209
Rohru,31.2025299,77.7515958
Karanja Lad,20.4820707,77.489234
Bohori,26.2570007,91.137184
Konanduru,13.8103513,75.2479423
Williamnagar,25.506085,90.60381
Bayana,26.9059419,77.2924498
Khanpur,24.7337603,76.392499
Palwal,28.1405741,77.3259802
Shadipur Julana,29.1233432,76.4028074
Sadulshahar,29.9077029,74.1726582
Osiyan,26.725492,72.9087974
Bisoi,22.1600676,86.4087029
Garhi,23.5908458,74.1482413
Annavaram,17.2833149,82.4080348
Mahilpur,31.3618053,76.0389066
Balsamand,29.0737887,75.4871064
Krishnadevipeta,17.6727217,82.3788687
Tutikandi,31.0961398,77.1535369
Longwood,31.1120506,77.1796294
Bharari,31.1237707,77.1765395
Khetri,28.0003366,75.784133
Machhiwara,30.9154607,76.1992887
Mandawar,27.8616166,76.5498876
Tinwari,26.5519122,72.8845101
Kaman,27.6526038,77.2696401
Weir,27.0179768,77.174077
Todabhim,26.9181613,76.8137573
Sheopur,25.6656611,76.6954843
Nilamel,8.8234714,76.8823652
Dhariawad,24.1015888,74.4420968
Ukhrul,25.0982654,94.363167
Chhipabarod,24.6218085,76.7108044
Vedaranyam,10.3750072,79.8489418
Bigod,25.2592328,75.0089364
Hatta,24.1302564,79.5978601
Khrew,34.0198524,74.9995393
Venjaramoodu,8.6780953,76.9094851
Amroli,21.2375488,72.8505771
Banmankhi,25.8906128,87.1944594
Shapur,21.2374584,76.2235471
Lalgola,24.4204752,88.255121
Maduranthakam,12.5081836,79.8882285
Kilimanoor,8.7703581,76.8809615
Aluva,10.1077682,76.3568532
Vijayawada,16.5115306,80.6160469
Mandi,31.7084496,76.9293782
Giddarbaha,30.2051335,74.6635003
Jobner,26.973031,75.3869944
Renwal,27.1597154,75.3593637
Bhawani Mandi,24.4165267,75.833981
Dag,23.9321229,75.8342004
Quepem,15.2142541,74.0707793
Rupbas,26.9938163,77.5902471
Curchorem,15.2617381,74.1082756
Periyasemur,11.366551,77.6978494
Sarwar,26.0636337,75.0130175
Polur,12.5128284,79.1265194
Pullambadi,10.9400879,78.9078938
Nadbai,27.2156849,77.1982449
Niwai,26.3593233,75.9251042
Kasba Khandhar,26.0151347,76.6045369
Atru,24.877725,76.6698362
Rishabdeo,24.076555,73.69151
Chawand,24.188051,73.810553
Chohtan,25.4839955,71.074919
Jaitaran,26.2031507,73.9382064
Fatehnagar,24.8156354,74.0942855
Railmagara,25.0232929,74.1143579
Raipur,25.4014292,74.1610959
Kuchera,26.9861762,73.9727321
Pirawa,24.1614951,76.0337764
Sunel,24.371921,75.9581189
Gangdhar,23.9393322,75.6222863
Jurhara,27.7812391,77.2067689
Kaivara,13.3473859,77.9867895
Kotri,25.4007039,74.899969
Kotkasim,28.0290761,76.7195386
Tapukara,28.1106824,76.8313589
Surajgarh,28.3093933,75.7326441
Nadoti,26.7082706,76.7174223
Kumher,27.3152709,77.3789964
Bhinay,26.0527669,74.7728638
Gothan,26.6530294,73.736792
Amet,25.301252,73.9273745
Bissau,28.2469372,75.076566
Mandrella,28.3122375,75.4332475
Narayana,26.7906107,75.2058747
Roopangarh,26.7965008,74.8522452
Sangod,24.9251835,76.2861027
Tibbi,29.5553001,74.5059222
Jasrapur,28.027736,75.7145723
Nagar Fort,25.8987839,75.826471
Malsisar,28.3541431,75.2952724
Khajuwala,28.7070054,72.5941081
Sojat Road,25.8643593,73.7507988
Alangulam,8.8669548,77.4959792
Kaloo,28.3795856,73.8900742
Poogal,28.5107556,72.810284
Rawla Mandi,28.8466457,72.886965
Chathannoor,8.8640806,76.7142084
Rajakkaad,9.9637109,77.0981972
Swaroopganj,24.6593048,72.9304449
Merta City,26.6480362,74.0335019
Kawai,24.7561169,76.7344344
Vadakkenchery,10.5922019,76.4840809
Mukoodal,8.7426144,77.5236216
Banswara,23.550075,74.446294
Jhalod,23.1006273,74.1560018
Deeg,27.4773321,77.3257027
Sailana,23.462571,74.9236072
Vijayanagar,29.2436472,73.5222553
Kesrisinghpur,29.9474531,73.62025
Napasar,27.9616924,73.5601303
Falna,25.2335457,73.2354341
Tadigadapa,16.4722303,80.700072
Avanigadda,16.0193432,80.9150772
Nagayalanka,15.9489671,80.9177121
Nuzvid,16.7907012,80.8476103
Chandi,25.3260098,85.403269
Olavakkode,10.8133231,76.6335092
Ukhra,23.6474107,87.2446639
Rampura Phul,30.2703978,75.2373537
Maur,30.0661125,75.2298534
Sagwara,23.6733339,74.0249551
Udhampur,32.9219726,75.1331482
Tamkuhi Raj,26.6901612,84.1801957
Guruvayur,10.5950431,76.0417924
Thriprayar,10.4140539,76.1062733
Omassery,11.3649992,75.9642319
Valsad,20.6067767,72.9272881
Manesar,28.3617283,76.9402153
Bilimora,20.7671693,72.9693451
Simalwara,23.5671103,73.7433908
Govindgarh,27.5047288,76.9988322
Sikri,27.5767311,77.0737325
Chalakudy,10.3041869,76.3371037
Chakan,18.7623111,73.8625448
Sairang,23.810344,92.652259
Alirajpur,22.3031314,74.3546218
Nagar,27.4216563,77.100411
Ghansor,22.6587454,79.9503175
Pindrai,22.5205063,80.0383702
Vadodara,22.2973142,73.1942567
Palus,17.0955099,74.4515545
Tasgaon,17.0375853,74.6024851
Naini,25.3926726,81.8590806
Kavathe Ekand,16.9861258,74.6226524
Kherli,27.202183,77.0371372
Bandikui,27.0457102,76.5752695
Bari,26.6469447,77.6156532
Khategaon,22.5951633,76.9062501
Mandrail,26.3944033,77.3326006
Julwania,21.8641858,75.2084225
Guna,24.6476632,77.3161782
Mathahi,25.9079184,86.7261029
Narmadapuram,22.7545538,77.7198249
Pichore,25.1780227,78.1897489
Dabli Rathan,29.5506671,74.19181
Itarsi,22.6124961,77.762753
Seoni Malwa,22.4520024,77.4665358
Koradacheri,10.7699593,79.4912099
Binka,21.0247818,83.8119606
Jaitsar,29.3488844,73.6591072
Sardargarh,29.3756443,73.7446165
Bareta,29.8615817,75.6914815
Bijawar,24.6226958,79.4892837
Damoh,23.8395678,79.4444361
Sagar,23.8417793,78.7466817
Dindori,22.9446796,81.0774969
Pandharkawada,20.0231391,78.5477347
Ichoda,19.4286536,78.4528573
Mysuru,12.3051828,76.6553609
Kuda,23.1360634,71.3818747
Vadali,23.9411124,73.0403755
Pulgaon,20.7258046,78.3176198
Churhat,24.4279649,81.6703044
Sidhi,24.4108921,81.8794694
Salaya,22.311004,69.6025978
Jaigarh,17.2950841,73.2211207
Mehdawal,26.9772533,83.1108622
Kotra,25.8085199,79.3091991
Sadak-Arjuni,21.0931803,80.1541573
Meghnagar,22.9073824,74.5426348
Saikul,25.0595866,94.0288671
Bharwari,25.5615617,81.4899572
Mansi,25.511937,86.5530737
Chandur,20.8155716,77.9719587
Ajnala,31.8442334,74.7625233
Itawa,25.5388521,76.378973
Bhopalgarh,26.6540094,73.4956708
Paramathi,11.1548155,78.0212943
Ghatol,23.7570852,74.4124702
Peepal Khoont,23.8079124,74.5611911
Galiakot,23.5442268,74.0052761
Partapur,23.5931445,74.1752202
Majitha,31.7565085,74.9567976
Sanguem,15.2282657,74.1512667
Semari,24.0558895,73.8566686
Pavoorchatram,8.9164315,77.381306
Kulithalai,10.9367877,78.4218872
Samayapuram,10.9203885,78.7410027
Somanur,11.0896324,77.1847761
Zokhawthar,23.36595,93.383898
Kanjikode,10.7982504,76.7500593
Nandura,20.8334751,76.4598325
Jorhat,26.7577925,94.2079645
Mahabubabad,17.595749,79.9999224
Shahganj,26.0557391,82.6810239
Mahmudabad,27.2985804,81.1250812
Maruthamputhur,8.8332399,77.5154096
Baghpat,28.943402,77.2193369
Bulandshahr,28.4056515,77.8542516
Haidargarh,26.6033677,81.364046
Saphale,19.5785898,72.8215738
Shahapur,19.4517936,73.3265956
Sumerpur,25.1538056,73.0816488
Bharuwa Sumerpur,25.8260509,80.1600804
Kalpi,26.1216714,79.7458188
Lalitpur,24.6935695,78.4178866
Mauranipur,25.2447,79.1322943
Sarai Aquil,25.3777938,81.5098938
Sirathu,25.6475744,81.3175511
Kadayanallur,9.0842049,77.3461957
Agar,23.7154976,76.0075005
Simrol,22.539445,75.9115643
Susner,23.9439309,76.0995515
Cherpulassery,10.8774908,76.3138677
Kahalgaon,25.2623176,87.2303381
Shahdol,23.3002343,81.364771
Bagodar,24.0776871,85.8323869
Rahatgarh,23.7896536,78.3977995
Nellikkuppam,11.7756098,79.6716408
Pohari,25.5401891,77.3641395
Hilsa,25.3161108,85.2818251
Alanda,17.5632704,76.5678524
Chennur,18.8555246,79.7904908
Rehti,22.736018,77.433525
Amanganj,24.4253121,80.0348387
Pawai,24.273603,80.1662565
Chanderi,24.7119436,78.1372743
Keolari,22.3688511,79.9060943
Salar,23.770408,88.101467
Garhakota,23.7796456,79.1454892
Sironj,24.101593,77.6905891
Harda,22.3388828,77.0929933
Jaisinghnagar,23.6264719,78.571865
Dolariya,22.5958114,77.6379784
Araria,26.1346459,87.4654062
सिक्टी,26.4078645,87.5512364
Isagarh,24.8392309,77.8871214
Anjad,22.0416303,75.0558863
Kukshi,22.2091671,74.7592764
Khargone,21.825599,75.614182
Dhar,22.5972396,75.306565
Chandauli,25.2592694,83.2667942
Mandaleshwar,22.1750127,75.6607089
Jhabua,22.7696741,74.591217
Bālumāth,23.8298213,84.7887723
Bhitarwar,25.7975394,78.1124652
Hadgaon,19.4961469,77.6588734
Khair,27.9420637,77.842669
Bachhrawan,26.4709168,81.1152047
Baraily,23.0043307,78.2306197
Korutla,18.8257369,78.7115693
Khimlasa,24.2057271,78.3656254
Sangamner,19.5663367,74.2112649
Pachmarhi,22.4736824,78.4360537
Thorrur,17.582996,79.6589492
Bemetara,21.7140465,81.535504
Powayan,28.0671465,80.0973671
Bishrampur,23.1908279,82.966982
Surajpur,23.212528,82.8667246
Pathalgaon,22.5565847,83.4586397
Ramtek,21.3957522,79.3257474
Kakori,26.869005,80.7877429
Kamareddy,18.3222091,78.3387118
Peapully,15.2349482,77.7390753
Kolhui,27.2984683,83.3316094
Sonauli,27.4719014,83.4662018
Mallasamudram,11.4903306,78.0322292
Puranpur,28.5128878,80.1474813
Basna,21.2776975,82.8276732
Tumgaon,21.192648,82.1234163
Khaga,25.7722709,81.1047339
Nagar Untāri,24.2804816,83.4938413
Jashpur Nagar,22.8881481,84.1391879
Jewar,28.123206,77.5571558
Kodumudi,11.0751963,77.8858837
Parola,20.8763635,75.114759
Erandol,20.9238978,75.3293049
Deori,21.0722872,80.366631
Sakoli,21.0874425,79.997425
Pachore,23.7137046,76.732889
Ghoti,19.7167761,73.6244742
Titagarh,22.7419198,88.379201
Kanker,20.2692747,81.4932111
Gajapatinagaram,18.2799603,83.3381591
Simga,21.6275707,81.7031289
Chandarpur,21.7076682,83.2354433
Mayiladuthurai,11.1018614,79.6503162
Kanjirappalli,9.5583077,76.791361
Kumily,9.6067952,77.1671018
Pathardi,19.1717199,75.174557
Manwat,19.2990519,76.4938736
Pathri,19.2633717,76.4331584
Bhokar,19.2195386,77.668749
Armoor,18.7904482,78.2907202
Sironcha,18.8481969,79.9639321
Gidam,18.9754038,81.397147
Biramitrapur,22.4065426,84.7309313
Khurja,28.2532652,77.853916
Mahasamund,21.1101022,82.0986634
Bangomunda,20.3422924,82.9110735
Bhanjanagar,19.9247124,84.5810104
Gopalpur,19.2598878,84.9051656
Chhaprauli,29.2091123,77.1734354
Govardhan,27.497349,77.4611872
Barapali,21.1900808,83.5872017
Boudh,20.8415619,84.3213321
Dashapalla,20.3338944,84.8482668
Nayagarh,20.1272799,85.1044062
Ernakulam,9.9837257,76.2740001
Elamanchilli,17.5498976,82.8529808
Tallapalem,17.6342447,82.8913199
Poonjar,9.6737595,76.8130292
Prathipadu,17.2305128,82.1940353
Ravulapalem,16.7607989,81.8435349
Paradip,20.267429,86.6597351
Saputara,20.579669,73.7478878
Pamarru,16.3226443,80.9605914
Vavoshi,18.7772978,73.2213131
Parbatsar,26.8870975,74.7653124
Kootalida,11.495894,75.8107195
Sinnar,19.8453138,74.0000241
Satana,20.5991006,74.2021078
Dharangaon,21.010586,75.2737384
Anjangaon,21.1638392,77.3110843
Buldhana,20.53208,76.179911
Khamgaon,20.7053471,76.5669716
Mehkar,20.1508476,76.5690168
Motala,20.6763565,76.2076524
Basmat,19.3267094,77.1575267
Kalamnuri,19.6741307,77.3119839
Purna,19.1829363,77.026731
Umarkhed,19.6001568,77.6904744
Barshi,18.2341108,75.6875109
Kalamb,18.5730474,76.0224924
Kurduvadi,18.090766,75.4139381
Daund,18.4610039,74.5790616
Karjat,18.5514071,75.0096876
Shrigonda,18.6145198,74.6990672
Godhra,22.7785001,73.6245157
Dahegam,23.168191,72.8223276
Dhandhuka,22.3816365,71.9791414
Baramati,18.1478834,74.5733979
Khanna,30.700625,76.2220763
ડાકોર,22.7528356,73.152166
Umreth,22.6990518,73.115045
Ahwa,20.7587262,73.6873533
Gariadhar,21.5385705,71.5792958
Lalpur,22.1915377,69.963963
Manavadar,21.4979645,70.1406499
Vanthali,21.4772602,70.3321207
Dhari,21.3280712,71.0262213
Vallabhipur,21.8885909,71.8781618
Visnagar,23.6978037,72.5507598
Laksar,29.7474421,78.0238141
Devgadh Baria,22.7014918,73.9088415
Ankleshwar,21.6293206,72.9945103
Sikka,22.4290087,69.8432372
Bhanvad,21.929814,69.7806878
Bagasara,21.4857835,70.9559406
Upleta,21.7427316,70.2820025
Barpathar,26.2765594,93.9021107
Bokajan,26.0235087,93.7707012
Barapujia,26.274224,92.4992256
Kahibari,26.2852477,92.4551642
Chimakurthi,15.5850996,79.8663517
Jamnagar,22.4732415,70.0552102
Sutrapada,20.8428692,70.4799081
Gadhada,21.9682625,71.5769241
Talala,21.0560298,70.5303798
અંજાર,23.1103566,70.0282856
Bodvad,20.8775824,75.9934737
Solan,30.9077569,77.1023645
Bhawanipur,26.4622386,91.0654076
Sarupeta,26.4985058,91.0776156
Paintepur,27.2788583,81.1807701
Bassi Pathana,30.6896408,76.4042392
Surendranagar,22.72317,71.648352
Patan,23.8505032,72.1133403
Sultānpur,29.7587913,78.1078586
Gokul,27.439072,77.7203733
Barkot,30.808606,78.205961
Beawar,26.0992137,74.3127044
Talod,23.3530428,72.9510592
Jassur,32.2816237,75.8494473
Tira Sujanpur,31.8355482,76.5059744
Sarkaghat,31.6997882,76.7377982
Radhanpur,23.8315668,71.6103884
Khairabari,26.6042737,91.8146519
Mazbat,26.7911078,92.2910036
Baran,25.0981904,76.5169876
Dharampur,30.9004365,77.0247842
Dabhol,17.5889931,73.1824019
Achabal,33.6839389,75.2194669
Ratannagar,28.2135753,74.9538851
Kokernag,33.5872252,75.3012493
Nambiyur,11.3568056,77.3189127
Chengalpattu,12.6840886,79.9836371
Sikariganj,26.5059539,83.2005744
Sunabeda,18.7278495,82.8274978
Bolpur,23.661154,87.6962424
Guskara,23.4926217,87.7371023
Labhpur,23.8152993,87.8000825
Boko,25.9753282,91.2276033
Chamkaur Sahib,30.8971758,76.4116372
Jirapur,24.019778,76.3762194
Digapahandi,19.3731365,84.571973
Khamanon,30.816352,76.3386049
Draksharama,16.7914128,82.0639657
Nidadavolu,16.9100459,81.673242
Polavaram,17.2467444,81.643912
Rajamahendravaram,17.0050454,81.7804732
Ramachandrapuram,16.8338968,82.0311328
Razole,16.4763891,81.8390689
Bhagta Bhai Ka,30.4834552,75.0959277
Udaipur,24.578721,73.6862571
Pattukkottai,10.4250919,79.3130936
Bhiwadi,28.2039413,76.837441
Antah,25.1557722,76.296786
Baggar,28.1876766,75.5009368
Bagru,26.8087953,75.5423119
Bakani,24.2865186,76.2362147
Begun,24.9860286,75.0132209
Bhinder,24.5033723,74.1859164
Bhusawar,27.0360901,77.0522581
Bidasar,27.8353916,74.317423
Gulabpura,25.9060534,74.6599022
Kanor,24.4336616,74.2646915
Kapren,25.4052655,76.0751181
Khairthal,27.7988498,76.6433325
Lalsot,26.5630662,76.3281328
Losal,27.4004329,74.9182758
Manoharthana,24.2355768,76.8066683
Modak,24.7264052,75.9719892
Mukandgarh,27.9540478,75.2239759
Nimbahera,24.6258698,74.6866837
Rajaldesar,28.0283877,74.4736238
Rani,25.3478156,73.308225
Ratangarh,28.0749601,74.6243533
Satalkheri,24.65423,75.978444
Sheoganj,25.1388932,73.0655263
Suket,24.6473824,76.0438211
Takhatgarh,25.3227221,73.0038692
Viratnagar,27.4344941,76.1823431
Gunupur,19.0714045,83.8148798
Mandasa,18.8689665,84.4632615
Paralakhemundi,18.7802875,84.0895069
Bargaon,22.1662946,84.2922247
Barbil,22.1118877,85.3868485
Umerkote,19.6666956,82.2061251
Babu Barhi,26.4582063,86.275475
Deohar,26.4070349,86.2655972
Surha,26.4431642,86.2716809
Hassanpur,27.9689217,77.494222
Chandhat,28.122339,77.4465124
Mohna,28.2228843,77.4447889
Dakpathar,30.4948804,77.7929263
Bhadrak,21.0633288,86.5053731
Pettavaithalai,10.8994891,78.4929164
Badamba,20.4195571,85.3406483
Pattamundai,20.5815177,86.560468
Jagatsinghpur,20.2593872,86.1660878
Pipili,20.1187885,85.8333277
Mokokchung,26.3238761,94.5214104
Serchhip,23.3095426,92.857116
Badagarh,19.6449427,84.4076231
Hinjilicut,19.485655,84.7442693
Seragarh,19.5129881,84.603937
Chikiti,19.2014309,84.614825
Hungpung,25.0629102,94.3456319
Jessami,25.6169442,94.5394336
Kiphire,25.88673,94.7863485
Tuensang,26.2393314,94.8146931
Secunderabad,17.4337246,78.5006827
Teliamura,23.8398163,91.6264584
Bishalgarh,23.6738397,91.2829685
Bishramganj,23.607676,91.3479074
Mamit,23.9160087,92.4935815
Peth Umri,19.0397588,77.6459046
Bapatla,15.9052608,80.4680501
Challapalli,16.1167972,80.9301805
Pedana,16.2608449,81.1522283
Rongram,25.5981138,90.2518759
Dumri,23.9943207,86.0118652
Byasanagar,20.9587602,86.1226688
Kodarma,24.4675477,85.5939641
Bokaro,23.6544338,86.1456444
Masaurhi,25.3508773,85.0341732
Bhawanipatna,19.9104952,83.1678321
Daboka,26.1129473,92.8658755
Manja,25.9695246,93.4373259
Rajmahal,25.053055,87.8304516
Bhadaur,30.4763027,75.329823
Kannamangalam,12.7498833,79.1518558
Pileru,13.655388,78.9483795
Rayachoti,14.0555217,78.7510163
Allagadda,15.1333484,78.51254
Kadapa,14.4752936,78.8216861
Mydukuru,14.7257836,78.7315146
Kadiri,14.1082305,78.161069
Mudigubba,14.3507342,77.9957871
Fategarh,20.2990756,85.3278069
Kakdwip,21.8760278,88.1852758
Jharsuguda,21.8653634,84.0239656
Lakhani,21.0721357,79.8261077
Saraipali,21.3152106,83.0047891
Rajnandgaon,21.0964906,81.029154
Rairakhol,21.0734728,84.3407337
Majalgaon,19.1551307,76.2099185
Mayyanad,8.8395937,76.6459316
Sanawad,22.1716912,76.0724656
Kandagallu,14.2640996,75.9639126
Tindivanam,12.2261678,79.6515049
Jammikunta,18.2897332,79.4739441
Kattumannarkoil,11.2747843,79.5525053
Udayarpalayam,11.1842716,79.2956995
Kolasib,24.2264657,92.6773489
Odela,18.4543213,79.4472776
Mavelikkara,9.2504893,76.5402433
Dhinoj,23.6610834,72.2783935
Singngat,24.1460781,93.5901636
Jarmundi,24.3917402,87.0581296
Tura,25.5125616,90.2171526
Ahmadpur,18.7061242,76.9377313
Utraula,27.3176717,82.4195721
Ranchi,23.3700501,85.3250387
Parappanangadi,11.0482666,75.8590128
Dhanbad,23.7952809,86.4309638
Kamuthi,9.4086134,78.3684318
Tiruvadanai,9.7839813,78.9172823
Ghaziabad,28.6711527,77.4120356
Roda,23.8510753,71.8892475
Nana,23.7889771,71.903703
Khimiyana,23.7641433,72.1268375
Mithivavdi,23.7624348,72.1086199
Ruppur,23.7374521,72.1060665
Bhatsan,24.1121729,72.1602947
Amarpura,24.1020922,72.1855503
Nava,24.1277604,72.1661395
Aseda,24.1572236,72.1796013
Chalvada,23.9372856,71.5894747
Maniyari,23.6048157,72.0886065
Bhogpur,31.5536751,75.6419145
Margao,15.272923,73.9583159
Shujalpur,23.3897362,76.712074
Sukhiapokhri,26.997366,88.1669557
Kadi,23.2969449,72.3306381
Bitragunta,14.760266,79.9855448
Tanduru,17.2575144,77.5874075
Kakkayam,11.550527,75.8955497
Atholi,11.3889112,75.7600406
Gollaprolu,17.1560346,82.286621
Toranmal,21.8811735,74.4634002
Malerkotla,30.533129,75.8807604
Dera Baba Nanak,32.0317917,75.0284641
Balachaur,31.0634777,76.2959789
Budhlada,29.9255593,75.549854
Murbad,19.257118,73.3907493
Karungal,8.2379238,77.2413556
Kottiyam,8.8660329,76.6709479
Cheeka,30.048095,76.3338623
Momasar,28.2110103,74.2883345
Kalayat,29.6765655,76.2549608
Bhusawal,21.04572,75.7808079
Kaul,29.846011,76.6607522
Taraori,29.800459,76.9273776
Chimthane,21.1838315,74.6939829
Kapadne,21.0323162,74.8090851
Khadoli,20.1639614,73.0309208
Panamaram,11.7390969,76.0731104
Kozhencherry,9.3369731,76.7064286
Buguda,19.812946,84.789743
Polasara,19.6975467,84.8173606
Valanchery,10.8878197,76.0732252
Badhni Kalan,30.6802082,75.2903773
Buttar,30.7246335,75.2748498
Koorachundu,11.539723,75.8447481
Chakkittapara,11.5754712,75.8164922
Amrapur,19.2821823,75.1817381
Bhagur,19.320631,75.1998205
Yelagiri,12.589316,78.6323577
Parasia,22.1917761,78.7599413
Khetia,21.6705476,74.5859189
Paranda,18.2683477,75.4507536
Pachora,20.667858,75.3505158
Badampahar,22.0888707,86.111023
Gorumahisani,22.3364066,86.2722643
Rehli,23.6368925,79.0643258
Belonia,23.2497879,91.4550309
Berasia,23.6296245,77.4326015
Kumbhraj,24.3715727,77.0529175
Morshi,21.3416664,78.0140337
Dashghara,22.9727956,88.0276104
Nagod,24.5705157,80.5867584
Chirimiri,23.1915245,82.3532182
Mullanpur Dakha,30.8435194,75.6722807
Bhawnathpur,24.3909585,83.5836985
Peesangan,26.3969115,74.3823651
Mungeli,22.0661098,81.6874282
Boroonda,26.4705174,73.8009898
Bhiwapur,20.7638074,79.5198922
Balod,20.7272006,81.2054198
Antagarh,20.0989713,81.158073
Dalli Rajhara,20.5884403,81.071724
Dharamjaigarh,22.4596261,83.2089182
Champa,22.0308423,82.6460412
Janjgir,22.0090841,82.578896
Seorinarayan,21.7211969,82.5947365
Amrapara,24.5189307,87.5703736
Gariaband,20.633566,82.0635429
Chhura,20.8111214,82.2087641
Sholinghur,13.1151925,79.4231084
Chamorshi,19.9370829,79.8893906
Gadchiroli,20.1853965,80.003509
Paikar,24.4333953,87.914272
Ambad,19.6145861,75.7946725
Kadegaon,17.2979469,74.3319353
Keesara,17.5249309,78.6665345
Ter,18.3198392,76.1411535
Amangal,16.8497797,78.5325679
Gurgaon,28.4646148,77.0299194
Kadthal,16.9847566,78.4997445
Mangkolemba,26.4988414,94.4407904
Alichen,26.2712924,94.455345
Khilla Ghanpur,16.5738327,78.0509278
Jadcherla,16.7699159,78.1377227
Achampet,16.3999846,78.6379866
Nagarkurnool,16.4870296,78.3169003
Tadoor,16.5194567,78.3608653
Kalwakurthy,16.6721316,78.4880729
Naginimora,26.8109509,94.8099886
Maramon,9.339441,76.6978518
Kharkhoda,28.8777329,76.9118034
Sattenapalle,16.3925393,80.1489341
Nihal Singh Wala,30.5896671,75.2805144
Pendra,22.7742782,81.9601789
Mudalagi,16.3367271,74.9682914
Koottanad,10.7609195,76.1209705
Sathupally,17.211431,80.8344943
Bargewadi,18.5721163,74.9805541
Puthukkad,10.4211864,76.2703426
Chikhaldara,21.4015758,77.3288834
Hingna,21.0751769,78.9683723
Jalalkheda,21.3849892,78.4191767
Mozari,21.0501564,78.0055517
Nanadgaon,21.0154871,77.8256734
Ambaji,24.3332794,72.8496191
Ghogha,21.6874043,72.2761717
Mount Abu,24.592433,72.7081876
Sandwa,27.7528195,74.1677811
Nimbi Jodhan,27.533083,74.3435173
Borgaon Manju,20.7182327,77.1512689
Shendurjana,21.5198553,78.291974
Kalmeshwar,21.2374393,78.9081689
Amalapuram,16.5777179,82.0032621
Talasari,20.1221519,72.9163946
Dadra,20.3228008,72.9652007
Sinor,21.9111503,73.3384024
Hastinapur,29.1539372,77.9898759
Bithur,26.6008094,80.2722286
Phaphamau,25.5288334,81.856318
Jamalpur,25.3138767,86.4897172
Sultanganj,25.2457955,86.7367437
Gayespur,22.9656454,88.5024704
Budge Budge,22.4736567,88.173933
Barrackpore,22.7641623,88.3776088
Khardaha,22.7156992,88.381582
Panihati,22.6950342,88.4073585
Bally,22.6469581,88.343612
Chadoora,33.9437273,74.7986725
Vadasserikkara,9.3407808,76.8293265
Karimnagar,18.4348122,79.1328042
Warangal,17.9820644,79.5970954
Bhuragaon,26.4049192,92.2343866
Kamalabari,26.9465639,94.1657745
Loha,18.956788,77.1243154
Villianur,11.9132643,79.7550761
Kattappana,9.7561717,77.1140611
Omalloor,9.2427057,76.7558362
Paliyad,22.258718,71.5619822
Pandalam,9.2251208,76.6781249
Konch,25.9952332,79.1483252
Vagamon,9.6885988,76.9068551
Gogamukh,27.4348123,94.3160033
Chandel,24.3312009,94.0011081
Zirakpur,30.6557257,76.8200648
Khawzawl,23.5216539,93.1861639
Karukachal,9.5011646,76.638361
Mallappally,9.4459505,76.655344
Gangarampur,25.4070884,88.516124
Malkajgiri,17.4511764,78.5368997
Mudki,30.7800562,74.8817217
Chavakkad,10.5810467,76.0232975
Gurramkonda,13.7802588,78.5890875
Kunnamkulam,10.6510912,76.0687448
Saraikela,22.6996392,85.931258
Balugaon,19.7492249,85.2063944
Meghrej,23.4947987,73.5126493
Surankote,33.6397843,74.2617936
Rupana,30.40743,74.5242357
Nirmal,19.0924602,78.3486041
Muddanuru,14.688033,78.393539
Tadipatri,14.9069559,78.0097071
Yerraguntla,14.6371546,78.5395099
Atmakur,14.6158845,79.624573
Palur,19.4487939,85.0797103
Tattapani,31.2487174,77.0878766
Ardhapur,19.2874373,77.3750781
Mangrul Pir,20.3146978,77.3430925
Nedumangad,8.6052249,77.0029782
Darwha,20.3096454,77.7719299
Chimur,20.4942258,79.373825
Arvi,20.9985516,78.230057
Rattihalli,14.421473,75.5148233
Alampur,15.8799583,78.1350753
